Age,Experience_Years,Work_Hours_Per_Week,Projects_Handled,Training_Score,Remote_Work,Productivity_Score,Department_finance,Department_hr,Department_sales,Department_support,Department_tech
0.10314869370379473,0.17010636016014213,0.15579596715984395,0.6085116092728473,0.47549107672517793,0,21.4923730434247,0.0,0.0,0.0,0.0,1.0
0.31243563907127925,0.19810522374601905,0.1353543315445243,0.0,0.32895743834379465,1,23.640784018116285,0.0,1.0,0.0,0.0,0.0
0.16675034837068545,0.17212158612306455,0.2274760290710079,0.1703050552064351,0.43173846090016593,1,25.640763693959503,0.0,1.0,0.0,0.0,0.0
0.8003261585255704,0.7826698273161751,0.0862831363722604,0.20966753636664995,0.37424595258719306,1,47.32903026110534,0.0,0.0,0.0,0.0,1.0
0.8077858687039584,0.8324020857033796,0.1724022969371894,0.45105879897366974,0.5041858402232422,1,44.36346085733176,0.0,0.0,0.0,1.0,0.0
0.4424691493125571,0.6355459240081315,0.12815295487588046,0.3891095793546054,0.41861470134915696,1,36.52971988391263,1.0,0.0,0.0,0.0,0.0
0.2404204561317914,0.4053644095124665,0.11875082000947801,0.23094213337666447,0.5815313306094256,0,35.47103811019569,0.0,0.0,1.0,0.0,0.0
0.30259847024795195,0.21246345829052754,0.30891497516824956,0.1370638272297639,0.4971208668499712,1,36.08888390935246,0.0,0.0,1.0,0.0,0.0
0.5538894050738127,0.4432571705455574,0.19170377583142117,0.24619312661541493,0.44441075344666053,0,19.93595321263184,0.0,0.0,0.0,1.0,0.0
0.20028906939863464,0.17069372621190274,0.22463609870645435,0.1686199535112305,0.3775379735700492,0,16.140557887678238,0.0,0.0,1.0,0.0,0.0
0.5711909255875555,0.2963659782160911,0.10574621240562532,0.0919213061780514,0.8463529886347958,0,31.72007237391278,0.0,0.0,0.0,1.0,0.0
0.4251891438869744,0.3060836751523277,0.10905909196966729,0.15577396265238314,0.39681760757308904,0,24.408300356479742,0.0,0.0,0.0,1.0,0.0
0.7668862613989186,0.7563839840667949,0.11760342138473145,0.22423433608788176,0.6988182581832216,0,27.047511085643503,0.0,0.0,1.0,0.0,0.0
0.39421026478725985,0.5875702313469728,0.04745175526127898,0.2137963385072329,0.36525783998431055,0,20.157215111244124,0.0,0.0,1.0,0.0,0.0
0.4101617818029628,0.24428599538671536,0.18051364191965452,0.462766843135538,0.6935447285203262,0,21.59282779039288,0.0,1.0,0.0,0.0,0.0
0.3706291088969268,0.34598084706037385,0.3172402218502858,0.24802458592018223,0.2488251997191282,1,33.89884731229757,0.0,0.0,0.0,0.0,1.0
0.5887022565016639,0.3122052736141664,0.09938996853791435,0.3549562144108335,0.6112939017147412,1,19.331775658130496,0.0,1.0,0.0,0.0,0.0
0.42616679124731893,0.3629030286548953,0.18895383246399927,0.19464548022563785,0.45158700434860627,0,37.15463491117523,0.0,0.0,0.0,1.0,0.0
0.23056903544722016,0.08624771367766332,0.12990316490179943,0.554817489103253,0.5696599072886412,0,20.458580084375157,0.0,0.0,1.0,0.0,0.0
0.58896766267108,0.5033398008053671,0.09847271462314805,0.32314697940372195,0.38448733165058485,1,24.62050640104255,0.0,1.0,0.0,0.0,0.0
0.17453003198031683,0.29414557697557625,0.24771573538602726,0.25780218328161186,0.49646934517893476,1,37.75881624055225,0.0,0.0,1.0,0.0,0.0
0.5355397579514635,0.2985656029994308,0.2027433619821526,0.4089685146029005,0.5901196135752698,0,18.55372405914285,0.0,0.0,1.0,0.0,0.0
0.19479704593902372,0.0,0.12157364039791152,0.09112906591071135,0.3998319779383555,0,14.50580301949457,0.0,0.0,1.0,0.0,0.0
0.6136084049534078,0.5116167685839961,0.21020614674900262,0.24234295245012402,0.41160584623517277,0,32.059961531227195,0.0,0.0,0.0,1.0,0.0
0.5839863888782334,0.6543960238573013,0.1948906503727772,0.22972166882013992,0.3306640978829592,1,25.92704262813905,0.0,0.0,0.0,1.0,0.0
0.24410697074587936,0.13348034840739123,0.1798453947260546,0.4239166672772578,0.6404023862741244,1,46.13414967216405,0.0,0.0,0.0,0.0,1.0
0.5669446820003439,0.30812267089461154,0.25092748161464973,0.4053115265586999,0.36654099188062556,0,27.49488943362376,0.0,1.0,0.0,0.0,0.0
0.34799645990030803,0.3406005541912848,0.12874104013897752,0.37045718205170935,0.6447346232870201,1,36.29545057775642,0.0,0.0,0.0,0.0,1.0
0.8378387403424193,0.4682951999943949,0.1418456113750423,0.0,0.2912326200189159,0,34.59357624107413,0.0,1.0,0.0,0.0,0.0
0.625089314019206,0.2453352868892955,0.15563998245234228,0.428148059060057,0.4924048350179316,0,30.99629684245312,0.0,0.0,0.0,0.0,1.0
0.20605184545404295,0.2543354762017514,0.11277781065416548,0.566911551603054,0.44942104678806544,0,25.34468733545093,0.0,1.0,0.0,0.0,0.0
0.2867112295457759,0.16035358835409508,0.06563591969803617,0.4676341443217017,0.2375036223684348,0,16.4479141428321,0.0,1.0,0.0,0.0,0.0
0.19433525053078968,0.0,0.09705093322113878,0.23513678778167793,0.41155197119951664,0,18.84366726501018,0.0,1.0,0.0,0.0,0.0
0.45785888535065644,0.39050432812333824,0.09708884998580264,0.6969519050669574,0.35447450036926514,0,23.515263476968144,0.0,0.0,0.0,0.0,1.0
0.5118919520988895,0.47743261516016133,0.20976602725438476,0.3592070190358591,0.6749031120649751,0,18.013096917045942,0.0,0.0,0.0,1.0,0.0
0.3963773359220446,0.27498521285359373,0.20684756067937504,0.13629164626134285,0.647223501110531,0,23.45333480137664,0.0,0.0,0.0,0.0,1.0
0.10899746405267749,0.08143420410289692,0.17026372584759564,0.18180958779388406,0.5276654354711052,0,18.384484371937763,0.0,0.0,0.0,1.0,0.0
0.4317021696738854,0.3030525304882377,0.15724120263233476,0.44305607618644627,0.6065244156923264,0,37.29348644662589,0.0,1.0,0.0,0.0,0.0
0.3042092571645404,0.26661881557407147,0.1889406345733058,0.44555730057977044,0.26768869857018696,1,31.3715009577044,0.0,0.0,1.0,0.0,0.0
0.4625164614450711,0.8372716246471797,0.11599117719682733,0.4350866278672943,0.6745223039731147,0,28.24534164530237,0.0,0.0,0.0,1.0,0.0
0.27741317461363535,0.16417152045085498,0.16142923215112914,0.05881159500648884,0.47684426373107786,0,25.24938916058554,0.0,0.0,1.0,0.0,0.0
0.230520375989017,0.1710207964996329,0.1948922251773455,0.045748428721914196,0.3637035214639112,1,18.597754776887587,1.0,0.0,0.0,0.0,0.0
0.8130633523431176,0.7316485169491795,0.1448841074643567,0.5170707512850118,0.6167987115923104,0,24.5907122402616,0.0,0.0,0.0,1.0,0.0
0.26973783139908447,0.1427692771068868,0.1468808828495206,0.13595132149569533,0.339594100161763,1,23.05887990005552,0.0,0.0,0.0,0.0,1.0
0.6398097616294494,0.9137691499164131,0.16864349332555423,0.2993341545430968,0.22677152259546135,1,38.346959725077646,0.0,0.0,0.0,0.0,1.0
0.4338253526203175,0.6290744751727863,0.09414686321162957,0.13900916591933096,0.48029715482828345,0,25.28171024810966,0.0,0.0,0.0,1.0,0.0
0.36403898165002724,0.49540581595578576,0.19084855652842186,0.3289417913363125,0.5235136604889739,0,26.15290666789712,0.0,0.0,0.0,0.0,1.0
0.407710158986747,0.08122691054387611,0.20406623370888105,0.2249921298011538,0.9225267822625702,0,30.03451128364327,0.0,0.0,0.0,1.0,0.0
0.21276921121460293,0.1949743617772946,0.1477155908653841,0.19943718777039204,0.5747765541255143,1,30.11101949586303,0.0,0.0,1.0,0.0,0.0
0.5042222923821689,0.4590384069873897,0.19900461611049192,0.48360771476275005,0.47191222234465663,0,36.04301605024017,0.0,0.0,1.0,0.0,0.0
0.43859778054997833,0.20283614062764607,0.12225691735564764,0.1902943017658455,0.6032761325552136,1,28.820625778200544,1.0,0.0,0.0,0.0,0.0
0.3137426963836175,0.03228704700109079,0.10989547622960533,0.7154853291659378,0.12395029679973776,0,14.856033492254854,0.0,0.0,0.0,0.0,1.0
0.4198051989486288,0.4707349729960045,0.17530582657219468,0.4345040448308318,0.4038825587264325,0,25.4606728353379,0.0,0.0,0.0,0.0,1.0
0.0810776064567866,0.11971918262935863,0.09902425165725218,0.3545363437002279,0.3541507783485328,0,24.19708458832241,0.0,1.0,0.0,0.0,0.0
0.18395074955952237,0.1282737609215333,0.22588579878339377,0.43610740071095605,0.6683287839212482,1,25.392580991863248,1.0,0.0,0.0,0.0,0.0
0.407710158986747,0.4708839353870035,0.18361597135671515,0.6251973625698685,0.37370327486357874,0,30.693310088119787,0.0,0.0,1.0,0.0,0.0
0.8354265273242868,0.7073025223260522,0.08376424552779269,0.1947976507589248,0.6121202021498406,0,16.9230177128836,1.0,0.0,0.0,0.0,0.0
0.7002725315197932,0.7798482574231563,0.07604715095850983,0.25173974524995557,0.8889250660096748,1,51.839215659559606,0.0,1.0,0.0,0.0,0.0
0.3679682139671375,0.3360364396586408,0.08836868625008412,0.29537603677680685,0.47304025242691133,0,20.206395368152624,0.0,0.0,0.0,0.0,1.0
0.8025114949656865,0.5411945845274182,0.10018808305992091,0.27050526810541825,0.5058538621930249,0,23.01144853505292,0.0,1.0,0.0,0.0,0.0
0.2385108177161652,0.0368904474754738,0.04799520929097953,0.14850265879798288,0.4976800626048405,1,35.69247450748836,0.0,0.0,0.0,1.0,0.0
0.1862953376156519,0.08042851758603836,0.18994209100482762,0.38564033148947746,0.36972145472901324,1,22.58799960741436,0.0,0.0,0.0,0.0,1.0
0.2776546380789304,0.09938762581911488,0.19531273001243232,0.4874924512131885,0.5696813833662653,1,18.744992268624166,0.0,1.0,0.0,0.0,0.0
0.6384961982274342,0.4708147254490111,0.24549684817974843,0.14149083889876765,0.38716922309541046,0,28.80879014090757,0.0,0.0,0.0,1.0,0.0
0.30965897359533445,0.21871965144623365,0.09633165265348634,0.4301564433914867,0.8411329899379494,0,27.99111211559508,0.0,0.0,0.0,0.0,1.0
0.8171448466186312,0.44418697201797924,0.17929418019522708,0.056865498017736466,0.6072723731608811,1,30.7918962261902,1.0,0.0,0.0,0.0,0.0
0.1831687307798178,0.0,0.03750539599138819,0.1977675332188175,0.6039669592733676,0,22.701252298325223,0.0,0.0,0.0,1.0,0.0
0.4697515107496125,0.611180607721542,0.1088727723232244,0.4499273447122083,0.7032055822419028,1,26.162332162592172,1.0,0.0,0.0,0.0,0.0
0.3373131522986519,0.35244016845847526,0.06631290456522654,0.5127520034743747,0.4976800626048405,0,27.348137760554717,0.0,0.0,1.0,0.0,0.0
0.38623368907417166,0.8291655324405951,0.27137599810497115,0.4973442807368588,0.41655632012606064,0,38.44570362044519,0.0,0.0,0.0,1.0,0.0
0.48982031058750797,0.4515093120494422,0.07618093329172093,0.48663810026516224,0.501587700191986,0,21.38723065202386,0.0,0.0,0.0,0.0,1.0
0.8451642858488108,0.653489770978865,0.23591453731307743,0.3753983034665301,0.6556618384678163,0,23.870309200477216,0.0,1.0,0.0,0.0,0.0
0.5636378253620621,0.5631261335453596,0.06042323506619768,0.16658231281172772,0.3419450441254015,0,24.683414947125943,0.0,0.0,0.0,0.0,1.0
0.7881815221838612,0.5662112282892309,0.1908666931602609,0.4041607069222433,0.5167614417751176,0,36.643138754245015,0.0,1.0,0.0,0.0,0.0
0.1258661994503865,0.0,0.21921519621515545,0.07673285744598701,0.2828415194334102,0,13.659237105490645,0.0,0.0,1.0,0.0,0.0
0.2836076296185329,0.21361680635818037,0.1798825996882713,0.36335455570310127,0.5812483049286714,0,25.074356665544496,0.0,0.0,0.0,0.0,1.0
0.7396994733203314,0.8418822085755602,0.18922693698382947,0.13046856882096716,0.503135270022655,0,23.52784648590405,0.0,0.0,1.0,0.0,0.0
0.21598063321239022,0.0,0.056055407694967696,0.18749234039406676,0.3948912554952005,0,31.86733883182372,0.0,1.0,0.0,0.0,0.0
0.33050229322321645,0.6292383172349669,0.1349959197470023,0.34113202891980465,0.3705626653215507,0,25.97642322831117,0.0,1.0,0.0,0.0,0.0
0.14776625483528247,0.21713669970667535,0.08557237182422348,0.44563084934397323,0.3458956822221127,1,25.15105700144992,0.0,0.0,0.0,0.0,1.0
0.5995529067485525,0.5545285387243323,0.26166853653625843,0.24376228411331297,0.4326837680182722,0,41.25545736945428,0.0,0.0,0.0,0.0,1.0
0.16686430495735685,0.0,0.12069619687436972,0.31811533925514884,0.8480541308602898,1,31.549072575258748,0.0,0.0,0.0,0.0,1.0
0.6455122231465095,0.3789652130851241,0.19111130289382983,0.3442118582574838,0.46817285785759727,0,23.298736418996988,0.0,0.0,1.0,0.0,0.0
0.4164336834392657,0.259752855784526,0.2198423798845318,0.2779476647565817,0.7407058082237117,1,33.705528306919554,0.0,0.0,0.0,0.0,1.0
0.4107025333482861,0.5943552980750356,0.14120752597571806,0.15514702907431163,0.5640285868051886,1,30.035365575698517,0.0,0.0,0.0,0.0,1.0
0.12898987320830682,0.0,0.24890278841506203,0.3586602743437409,0.5258199838122657,0,15.526551757979774,0.0,0.0,0.0,1.0,0.0
0.18811670323227073,0.02017758996699638,0.27639949835496475,0.6452550995551914,0.527271112827078,0,26.08293163689561,0.0,1.0,0.0,0.0,0.0
0.15846167474983322,0.22910057647461307,0.06961533416725041,0.16014657929135656,0.22502779516607185,1,14.99430220108351,0.0,0.0,1.0,0.0,0.0
0.1608247140307573,0.042631713768260894,0.20798402251068798,0.33107018411722006,0.4552309136652765,1,13.651081256768231,0.0,0.0,0.0,0.0,1.0
0.41487402463287837,0.29796261312859085,0.049187336304584606,0.42334659590942675,0.574500799673384,0,31.896749556823075,0.0,0.0,0.0,1.0,0.0
0.3896650892012714,0.47680611512274446,0.16880920899923357,0.20888135869238317,0.730690225867475,0,56.84548071476634,0.0,0.0,0.0,1.0,0.0
0.2733150666340509,0.13315554111837716,0.16096912506424632,0.35757972903773666,0.42820210714456813,0,26.58122815433036,0.0,0.0,0.0,1.0,0.0
0.33639238842733443,0.3131228680535263,0.17337220637259704,0.1774931032592149,0.6863098514891905,0,36.67969117754421,0.0,0.0,0.0,0.0,1.0
0.44052619733384446,0.29717133573464655,0.09636511612935256,0.3871333850802525,0.862122132061071,1,31.02064243286128,1.0,0.0,0.0,0.0,0.0
0.6706029169123399,0.6335612211590012,0.1450451934207655,0.2842586949201119,0.24510479817445524,0,21.583738427132893,0.0,0.0,0.0,0.0,1.0
0.5724257153275017,0.6422807473786897,0.14970496721548565,0.22737754283270006,0.49309608070541283,0,38.74745215337511,0.0,0.0,1.0,0.0,0.0
0.3102909659751878,0.24746669470868612,0.21107912436743143,0.30414641573180273,0.9284098277668589,1,40.79588268589507,0.0,0.0,1.0,0.0,0.0
0.15418547775412697,0.1119106384857803,0.16573667804522169,0.39711041902888966,0.06263040915648219,1,7.985248484646915,0.0,1.0,0.0,0.0,0.0
0.23704610763528547,0.0,0.2686346105860505,0.3421374059544808,0.4820778964813322,1,31.710327429739504,0.0,0.0,1.0,0.0,0.0
0.6346355103411441,0.6129732608224111,0.15540997041895077,0.07321805959909987,0.701717927643144,0,28.49234398413824,0.0,0.0,0.0,1.0,0.0
0.407710158986747,0.30234319536592263,0.07440723045233438,0.18864595585334573,0.3340549453602265,1,20.3198543570138,0.0,0.0,1.0,0.0,0.0
0.535485368556206,0.3807591205294272,0.05551025047543087,0.1933979209553534,0.4696427433192241,0,32.76011740760844,0.0,0.0,0.0,0.0,1.0
0.5866524499181399,0.4783421145178266,0.07145828970660956,0.2246448597252703,0.6677335082513194,0,23.795300640607543,0.0,0.0,0.0,1.0,0.0
0.5002892982253923,0.8111386439278502,0.07673214571988454,0.10099864123732519,0.44118828482335465,1,31.2760217156511,0.0,1.0,0.0,0.0,0.0
0.4492930536550016,0.41937896547986736,0.08807127500734549,0.34937206047561864,0.3067867091326203,0,21.204229669653564,0.0,0.0,0.0,0.0,1.0
0.19729505004343248,0.0,0.024862809444705786,0.30901948466709905,0.4976800626048405,1,26.0361331877354,0.0,0.0,0.0,0.0,1.0
0.27200370639093574,0.013775655606109391,0.05365161000644736,0.42074451856872636,0.6784304812580277,0,11.809940061293489,0.0,0.0,1.0,0.0,0.0
0.407710158986747,0.34598084706037385,0.20602511493121245,0.5783652035912299,0.6982781202498791,1,23.91276745215258,1.0,0.0,0.0,0.0,0.0
0.7583810497597396,0.6813244682344182,0.15747200604896144,0.14300732421495238,0.37193464332864856,1,27.6695337541332,1.0,0.0,0.0,0.0,0.0
0.2516631342152582,0.4946507148946452,0.14234281084061517,0.26494378541145397,0.4615169515924749,0,20.917587603555276,0.0,0.0,0.0,1.0,0.0
0.5891144531901036,0.6327764464792331,0.16212996445527073,0.2486695915751651,0.5228287888523511,1,35.18981613220149,1.0,0.0,0.0,0.0,0.0
0.17633934463505865,0.08553518519805106,0.19618042196742164,0.6091648828293593,0.43704071427910113,1,29.45133602974023,0.0,0.0,0.0,0.0,1.0
0.5339768380597792,0.4260965447374275,0.1912142714135977,0.12860186593270873,0.5051620000520003,1,31.54362044314763,1.0,0.0,0.0,0.0,0.0
0.5005205314779336,0.6581642354931828,0.10445356319349608,0.46543727678514146,0.47777831283705346,0,35.480535920256266,0.0,0.0,1.0,0.0,0.0
0.5100419457504257,0.5603676275409537,0.14602151057573493,0.17272094613319505,0.4982153667181101,1,29.20065635729082,0.0,1.0,0.0,0.0,0.0
0.5484188304451246,0.44818688015400104,0.18732303171009784,0.08862067642028845,0.2812217186759417,0,26.116625365145893,0.0,0.0,1.0,0.0,0.0
0.3478306471251079,0.40906383407654284,0.2545872780670314,0.2590579148617468,0.5921152079714831,0,45.19449362960454,0.0,0.0,0.0,1.0,0.0
0.739814683148021,0.6002559652005083,0.10115527790406298,0.18558340733096912,0.6193925073934021,0,33.95386971053175,1.0,0.0,0.0,0.0,0.0
0.625571731955702,0.3916183912366296,0.06078693107983871,0.24987683593224796,0.46697612488262,0,24.932408842558655,0.0,0.0,0.0,0.0,1.0
0.7530190764498367,0.7542033305173416,0.059385256495744304,0.20688509480796832,0.4976800626048405,0,14.055767304921588,0.0,0.0,0.0,0.0,1.0
0.23847776152058983,0.24090970141267048,0.11447262198814451,0.39834437285290747,0.427249890660696,0,43.86634363294837,0.0,0.0,0.0,0.0,1.0
0.41202471701100407,0.5048939671154122,0.2844358087175064,0.23013750648956766,0.4356408650659997,0,41.19664573301164,0.0,0.0,0.0,0.0,1.0
0.14372423798367537,0.08811374341683303,0.07786406802578413,0.21190995045703684,0.5920475911846383,0,43.022242976873095,0.0,0.0,0.0,0.0,1.0
0.30039824844143237,0.23304458191650482,0.10276733809881317,0.5137154379468326,0.6782034017098144,1,40.78409033039849,0.0,0.0,1.0,0.0,0.0
0.16107073613277526,0.1158465885632939,0.12922264693214397,0.20315156044044533,0.2750843359053182,0,16.766323622662384,0.0,1.0,0.0,0.0,0.0
0.4130956690749217,0.4414758383592644,0.16464023870068745,0.20452885671307308,0.7131772472137539,0,33.52711874665928,0.0,0.0,1.0,0.0,0.0
0.7397607058615524,0.46515868680672134,0.17242016228799573,0.46146424453808726,0.3177369290505066,0,29.27037991794045,0.0,0.0,0.0,0.0,1.0
0.5214878073703296,0.3689971379457686,0.1364168646585977,0.5646052836382164,0.5633587617768412,1,33.40611012298668,0.0,1.0,0.0,0.0,0.0
0.3812497325885924,0.08597611204101373,0.22516626804443318,0.40041405809397285,0.171382579995758,1,22.32335398201059,0.0,0.0,1.0,0.0,0.0
0.252899429198827,0.08503111869381606,0.1759442649728118,0.5034893792771324,0.30841036701452335,0,14.856440400654678,0.0,0.0,0.0,1.0,0.0
0.407710158986747,0.24582004575248956,0.09776567574327708,0.3626915254801396,0.3757052336981839,1,16.208503203642437,0.0,0.0,0.0,0.0,1.0
0.19700742904329324,0.34598084706037385,0.1156933147259222,0.21625554869183355,0.5991839858667616,1,37.492400584909625,0.0,0.0,0.0,0.0,1.0
0.5842837525145115,0.7061531096546365,0.23083801986399505,0.18229670374381676,0.2693864549349458,1,32.08315338136611,0.0,0.0,1.0,0.0,0.0
0.07477484858232722,0.0,0.1871072929442284,0.4090427790122253,0.7160585274080349,1,19.640315748758077,0.0,0.0,1.0,0.0,0.0
0.38675668767600824,0.588871602244958,0.247610929749009,0.3422633951211839,0.3102256581974428,0,29.64303034912288,1.0,0.0,0.0,0.0,0.0
0.3011123447273809,0.366506288120587,0.11178532912637329,0.3262763191044149,0.31223525926421924,0,12.112821661923212,0.0,1.0,0.0,0.0,0.0
0.30623135255581946,0.09002637568167149,0.10449296530210103,0.5163024836959063,0.3342120175236921,0,26.29290327108057,0.0,0.0,0.0,1.0,0.0
0.2488561154414999,0.11950101329138446,0.199237484658373,0.16945448579294625,0.3709608758925696,0,17.648624255130073,1.0,0.0,0.0,0.0,0.0
0.283329724716909,0.1591164090483842,0.08760887374579868,0.3670101749397098,0.4938485367345002,0,36.18927260375075,0.0,0.0,0.0,1.0,0.0
0.09665957008395323,0.0,0.21948160562193175,0.13460570805596309,0.4533716946058008,1,22.567987137326107,0.0,0.0,1.0,0.0,0.0
0.44464502190356125,0.22673370577011326,0.1716502452511377,0.4662284829186111,0.7277493293707666,0,41.79119233970792,0.0,0.0,1.0,0.0,0.0
0.75993193101671,0.4445315671901418,0.26520026060994584,0.3200746888696028,0.4056496883526886,1,17.6618068482336,0.0,1.0,0.0,0.0,0.0
0.4209463414801816,0.3480760177815677,0.06464572020249293,0.35351125184675797,0.31314803762835697,0,6.469054761373029,0.0,1.0,0.0,0.0,0.0
0.407710158986747,0.45848243786517223,0.11007435475321903,0.1221652437213118,0.7028752893064703,0,29.69105182641603,0.0,0.0,1.0,0.0,0.0
0.3151050673304029,0.3411919739539019,0.25723375361150924,0.19567623169957818,0.4976800626048405,0,31.906109722624063,0.0,0.0,1.0,0.0,0.0
0.4293160068898475,0.2909869936243402,0.13137247391456236,0.25535876585953593,0.42649474103879265,0,34.35362979595417,0.0,0.0,1.0,0.0,0.0
0.7356636619577719,0.4027592878553391,0.15905954219005297,0.08517948329697028,0.43360115188079834,0,28.93122285603988,0.0,0.0,1.0,0.0,0.0
0.42664886307656913,0.969361792052154,0.18750286391159593,0.2205153253581549,0.2641634489638356,1,22.961782220833864,0.0,0.0,1.0,0.0,0.0
0.12052076979119494,0.09127453806926063,0.021072404844234005,0.2584363400903053,0.4199184444598964,1,22.575224124173715,1.0,0.0,0.0,0.0,0.0
0.9133787589482579,0.6548145659694693,0.1840891264990931,0.18921364177805586,0.4117948185049241,0,13.26671165489172,0.0,0.0,1.0,0.0,0.0
0.3361201386610786,0.29829335211140834,0.14454077473858123,0.29827934180227855,0.32649065604363814,0,25.14644848336383,0.0,0.0,0.0,0.0,1.0
0.1275919127733864,0.017532233071237247,0.137641975046978,0.5724284978070919,0.41038668252663985,1,24.587474475962388,0.0,0.0,1.0,0.0,0.0
0.1352120113077365,0.2505732752072161,0.17241821308329086,0.419900715069325,0.292773595646413,0,16.45903015226943,0.0,0.0,1.0,0.0,0.0
0.35074174556260174,0.1884139124493374,0.06472480075910694,0.23010464428383898,0.31493716091839014,1,23.50444089805995,0.0,0.0,0.0,0.0,1.0
0.6168189977377646,0.7193692726753367,0.3110006327405828,0.105982097531421,0.4229517482715504,0,23.63044540474207,0.0,0.0,0.0,1.0,0.0
0.545688704583309,0.4678058063072752,0.09353039560421966,0.15323096510047132,0.7207854678609023,0,23.714020392273003,1.0,0.0,0.0,0.0,0.0
0.24067784637247155,0.13929215175382298,0.27154338560135455,0.3611060567980295,0.525552257921696,0,24.48132750595604,0.0,1.0,0.0,0.0,0.0
0.407710158986747,0.05320848867921323,0.18589055182716824,0.1957022956840532,0.36702566144023957,0,28.309345557067072,0.0,0.0,1.0,0.0,0.0
0.7141677969297037,0.40350618420937734,0.13696061579742597,0.27296671611421974,0.4936443823254257,0,26.45901388464404,0.0,0.0,1.0,0.0,0.0
0.41150248061832817,0.60122675120292,0.05630122913134969,0.19143428539364837,0.4330779426966001,0,23.746185293497437,0.0,0.0,0.0,1.0,0.0
